Country,Continent,Latitude,Longitude,Specimen,Species,Affinity,Group,Category,Diameter,Stage,Age (Ma),Max (Ma),Min (Ma),Geology,Location,Region,Preservation,Author,Year,DOI
India,India,21,79,NA,Undetermined wood,Anacardiaceae? Burseraceae?,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Shallom,1958,
India,India,20,78,NA,Heterophragmoxylon,Bignoniaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Wardha District Maharashtra,Elsewhere,mineralized,Shete & Kulkani,1982,
India,India,20,78,NA,Aeschynomenoxylon,Leguminosae (Pap),Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Wardha District Maharashtra,Elsewhere,mineralized,Shete & Kulkani,1982,
India,India,20,78,NA,Ardisioxylon sp.,Myrsinaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Wardha District Maharashtra,Elsewhere,mineralized,Shete & Kulkani,1982,
India,India,20,78,NA,Evodinium sp.,Rutaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Wardha District Maharashtra,Elsewhere,mineralized,Shete & Kulkani,1982,
India,India,20,78,NA,Sonneratioxylon sp.,Sonneraticeae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Wardha District Maharashtra,Elsewhere,mineralized,Shete & Kulkani,1982,
India,India,21,79,NA,Hibiscoxylon sp.,Malvaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mahurzari,Elsewhere,mineralized,Trivedi & Ambwani,1972,
India,India,22,80,NA,Heyneoxylon sp.,Meliaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Trivedi & Srivastava,1988,
India,India,22,79,NA,Flacourtioxylon sp.,Salicaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Chhindwara District,Elsewhere,mineralized,Trivedi & Srivastava,1986,
India,India,25,74,NA,Canarioxylon shahpuraensis,Burseraceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Shahpura District Madhya Pradesh,Elsewhere,mineralized,Trivedi & Srivastava,1985,
India,India,23,78,NA,Ebenoxylon sp.,Ebenaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Trivedi & Srivastava,1982,
India,India,22,78,NA,Pangioxylon sp.,Achariaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mohgaon Kalan Chhindwara District,Elsewhere,mineralized,Trivedi & Srivastava,1982,
India,India,22,78,NA,Aesculoxylon sp.,Sapindaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mohgaon Kalan Chhindwara District,Elsewhere,mineralized,Trivedi & Srivastava,1982,
India,India,22,80,NA,Aglaioxylon mandlaense,Meliaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District,Elsewhere,mineralized,Trivedi & Srivastava,1982,
India,India,22,80,NA,Zizyphoxylon mandlaensis,undetermined,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Mandla District Madhya Pradesh,Elsewhere,mineralized,Trivedi & Srivastava,1982,
India,India,20,78,NA,Oleoxylon sp.,Olacaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,"Jheria, Mohgaon Kalan",Elsewhere,mineralized,Trivedi & Srivastava,1981,
India,India,23,78,NA,Leptospermatoxylon sp.,Myrtaceae,Dicot,Angiosperm,NA,Ca Ma,-72.1,-83.6,-66,Deccan Intertrappean beds,Madhya Pradesh,Elsewhere,mineralized,Trivedi & Verma,1873,
USA,North America,34,-110,NA,Paraphyllanthoxylon arizonense,undetermined,Dicot,Angiosperm,0.6,Ce-Tu,-93.9,-100.5,-89.8,NA,Mogollon Rim AZ,Laramidia,mineralized,Bailey,1924,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense ,undetermined,Dicot,Angiosperm,NA,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
USA,North America,32,-85,NA,Paraphyllanthoxylon alabamense,undetermined,Dicot,Angiosperm,0.91,Ce-Tu,-93.9,-100.5,-89.8,Tuscaloosa Fm.,Tuskegee National Forest Elmor/Macon Counties AL,Appalachia,mineralized,Cahoon,1972,
Mexico,North America,27,-101,NA,Paraphyllanthoxylon sp.,Euphorbiaceae? Lauraceae?,Dicot,Angiosperm,0.01,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,northern Mexico,Laramidia,mineralized,Cevallos Ferriz & Weber,1992,
USA,North America,30,-110,NA,Canarioxylon? sp.,Burseraceae,Dicot,Angiosperm,0.3,Ca,-77.5,-90,-65,Tarahumara Fm.,"Sonora, Mexico",Laramidia,mineralized,Cevallos-Ferriz,1983,
USA,North America,36,-108,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.6,Ma,-69.05,-72.1,-66,Kirtland Fm.,FFRNA San Juan Basin NM,Laramidia,mineralized,Davies Vollum et al,2011,10.2110/palo.2010.p10-090r
USA,North America,36,-108,NA,Undetermined wood,undetermined,Dicot,Angiosperm,0.6,Ma,-69.05,-72.1,-66,Kirtland Fm.,FFRNA San Juan Basin NM,Laramidia,mineralized,Davies Vollum et al,2011,10.2110/palo.2010.p10-090r
USA,North America,33,-107,NA,Metcalfeoxylon kirtlandense,undetermined,Dicot,Angiosperm,0.75,Ca,-77.85,-83.6,-72.1,Crevasse Canyon,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Metcalfeoxylon kirtlandense,undetermined,Dicot,Angiosperm,0.4,Ca,-77.85,-83.6,-72.1,Crevasse Canyon,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Baasia armendarisense,undetermined,Dicot,Angiosperm,0.14,Ma,-74,-76.5,-72.5,McRae,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Fulleroxylon armendarisense,undetermined,Dicot,Angiosperm,0.045,Ma,-74,-76.5,-72.5,McRae,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Pygmaeoxylon paucipora,undetermined,Dicot,Angiosperm,0.025,Ma,-74,-76.5,-72.5,McRae,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Metcalfeoxylon kirtlandense,undetermined,Dicot,Angiosperm,0.4,Ca,-77.85,-83.6,-72.1,Crevasse Canyon,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Paraphyllanthoxylon anasazi,undetermined,Dicot,Angiosperm,0.14,Ca,-77.85,-83.6,-72.1,Crevasse Canyon,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
USA,North America,33,-107,NA,Platanoxylon sp.,undetermined,Dicot,Angiosperm,0.06,Ma,-74,-76.5,-72.5,McRae,NM,Laramidia,mineralized,Estrada-Ruiz et al,2012,10.1086/664714
Mexico,North America,27,-101,NA,Olmosoxylon upchurchii,Lauraceae,Dicot,Angiosperm,0.06,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,6 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Muzquizoxylon porrasii,Cornaceae,Dicot,Angiosperm,0.085,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,6 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Muzquizoxylon porrasii,Cornaceae,Dicot,Angiosperm,0.07,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,6 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Javelinoxylon xylotype 2,Malvaceae?,Dicot,Angiosperm,0.09,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Fabrica Trinity near Sabinas town Sabinas Municipality Coahuila.,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Coahuiloxylon terrazasiae,Anacardiaceae? Burseraceae?,Dicot,Angiosperm,0.1,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,7 km N of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Coahuiloxylon terrazasiae,Anacardiaceae? Burseraceae?,Dicot,Angiosperm,0.09,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,7 km N of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Coahuiloxylon terrazasiae,Anacardiaceae? Burseraceae?,Dicot,Angiosperm,0.09,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,7 km N of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.25,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,6 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.062,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,7 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.142,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,8 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.17,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,9 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.08,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,10 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Metcalfeoxylon xylotype 1,undetermined,Dicot,Angiosperm,0.24,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,11 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Javelinoxylon xylotype 1,Malvaceae?,Dicot,Angiosperm,1,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,12 km W of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Wheeleroxylon atascosense,Malvaceae,Dicot,Angiosperm,0.01,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,7 km N of Melchor MÃzquiz town MÃzquiz Municipality,Laramidia,mineralized,Estrada-Ruiz et al,2010,10.3732/ajb.0900234
Mexico,North America,27,-101,NA,Sabinoxylon pasac ,Fagaceae?,Dicot,Angiosperm,0.07,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Trinity Factory near Sabinas Coahuila,Laramidia,mineralized,Estrada-Ruiz et al,2007,10.1016/j.revpalbo.2006.09.003
Mexico,North America,27,-101,NA,Javelinoxylon weberi ,Malvaceae?,Dicot,Angiosperm,0.14,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Trinity Factory near Sabinas Coahuila,Laramidia,mineralized,Estrada-Ruiz et al,2007,10.1016/j.revpalbo.2006.09.003
Mexico,North America,27,-101,NA,Javelinoxylon weberi ,Malvaceae?,Dicot,Angiosperm,0.12,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Trinity Factory near Sabinas Coahuila,Laramidia,mineralized,Estrada-Ruiz et al,2007,10.1016/j.revpalbo.2006.09.003
Mexico,North America,27,-101,NA,Javelinoxylon weberi ,Malvaceae?,Dicot,Angiosperm,0.12,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Trinity Factory near Sabinas Coahuila,Laramidia,mineralized,Estrada-Ruiz et al,2007,10.1016/j.revpalbo.2006.09.003
Mexico,North America,27,-101,NA,Quercinium centenoae ,Fagaceae,Dicot,Angiosperm,0.3,Ca-Ma,-72.1,-83.6,-66,Olmos Fm.,Trinity Factory near Sabinas Coahuila,Laramidia,mineralized,Estrada-Ruiz et al,2007,10.1016/j.revpalbo.2006.09.003
USA,North America,32,-85,NA,Gregoryoxylon georgiaensis ,undetermined,Dicot,Angiosperm,0.01,Sa,-84.95,-86.3,-83.6,Eutaw,"Upatoi Creek, GA",Appalachia,charcoal,Falcon-Lang et al,2012,10.1016/j.revpalbo.2012.03.016
USA,North America,32,-85,NA,Chaloneroxylon pagei ,undetermined,Dicot,Angiosperm,0.01,Sa,-84.95,-86.3,-83.6,Eutaw,"Upatoi Creek, GA",Appalachia,charcoal,Falcon-Lang et al,2012,10.1016/j.revpalbo.2012.03.016
USA,North America,32,-85,NA,Type 3 ,undetermined,Dicot,Angiosperm,0.01,Sa,-84.95,-86.3,-83.6,Eutaw,"Upatoi Creek, GA",Appalachia,charcoal,Falcon-Lang et al,2012,10.1016/j.revpalbo.2012.03.016
USA,North America,32,-85,NA,Type 4 ,undetermined,Dicot,Angiosperm,0.01,Sa,-84.95,-86.3,-83.6,Eutaw,"Upatoi Creek, GA",Appalachia,charcoal,Falcon-Lang et al,2012,10.1016/j.revpalbo.2012.03.016
